    YYYYMMDD      HHMMSS     JULIAN        YEAR      total_column   error       instrument
    20130526       91646    2456439     2013.398320   4.8055e+015   7.8227e+014      1
    20130526      100302    2456439     2013.398408   6.1855e+015   1.0069e+015      1
    20130526      113551    2456439     2013.398584   5.8349e+015   9.4986e+014      1
    20130526      122208    2456439     2013.398672   5.9703e+015   9.7190e+014      1
    20130526      130828    2456439     2013.398760   5.8426e+015   9.5110e+014      1
    20130526      144057    2456439     2013.398936   6.2392e+015   1.0157e+015      1
    20130527      120927    2456440     2013.401388   5.3273e+015   8.6722e+014      1
    20130527      142651    2456440     2013.401649   5.4850e+015   8.9289e+014      1
    20130528      111046    2456441     2013.404016   4.3600e+015   7.0975e+014      1
    20130529      100819    2456442     2013.406637   4.6540e+015   7.5762e+014      1
    20130529      143539    2456442     2013.407145   6.3916e+015   1.0405e+015      1
    20130530      100730    2456443     2013.409375   6.5933e+015   1.0733e+015      1
    20130530      105323    2456443     2013.409462   7.6314e+015   1.2423e+015      1
    20130530      122922    2456443     2013.409645   8.5146e+015   1.3861e+015      1
    20130530      131508    2456443     2013.409732   6.1821e+015   1.0064e+015      1
    20130530      135754    2456443     2013.409813   8.6990e+015   1.4161e+015      1
    20130530      141126    2456443     2013.409839   7.9972e+015   1.3018e+015      1
    20130531       83646    2456444     2013.411942   7.3906e+015   1.2031e+015      1
    20130531      100822    2456444     2013.412116   9.0761e+015   1.4775e+015      1
    20130531      105410    2456444     2013.412204   8.0391e+015   1.3087e+015      1
    20130531      113959    2456444     2013.412291   1.0374e+016   1.6888e+015      1
    20130531      122545    2456444     2013.412378   7.3614e+015   1.1984e+015      1
    20130531      131128    2456444     2013.412465   8.5360e+015   1.3896e+015      1
    20130601      112148    2456445     2013.414996   8.4349e+015   1.3731e+015      1
    20130607      143408    2456451     2013.431800   4.1425e+015   6.7436e+014      1
    20130608       91408    2456452     2013.433931   2.7220e+015   4.4311e+014      1
    20130609      103236    2456453     2013.436820   5.0118e+015   8.1586e+014      1
    20130611      104145    2456455     2013.442317   4.6158e+015   7.5140e+014      1
    20130611      112736    2456455     2013.442404   5.0509e+015   8.2222e+014      1
    20130611      121323    2456455     2013.442491   5.4620e+015   8.8916e+014      1
    20130613       93024    2456457     2013.447661   5.0590e+015   8.2355e+014      1
    20130613      101444    2456457     2013.447745   4.6521e+015   7.5730e+014      1
    20130613      114701    2456457     2013.447921   4.2268e+015   6.8808e+014      1
    20130613      131925    2456457     2013.448096   3.6102e+015   5.8770e+014      1
    20130615      115022    2456459     2013.453406   4.4127e+015   7.1834e+014      1
    20130617      120853    2456461     2013.458921   3.5828e+015   5.8323e+014      1
    20130618      110839    2456462     2013.461546   2.7266e+015   4.4386e+014      1
    20130619      135424    2456463     2013.464601   2.4719e+015   4.0239e+014      1
    20130621      121142    2456465     2013.469885   4.9277e+015   8.0217e+014      1
    20130621      124341    2456465     2013.469946   6.3462e+015   1.0331e+015      1
    20130621      131541    2456465     2013.470007   3.7256e+015   6.0649e+014      1
    20130621      134736    2456465     2013.470068   4.8729e+015   7.9324e+014      1
    20130621      141935    2456465     2013.470129   4.5476e+015   7.4030e+014      1
    20130701      104058    2456475     2013.497110   3.1236e+015   5.0849e+014      1
    20130701      125923    2456475     2013.497373   5.1568e+015   8.3946e+014      1
    20130701      134530    2456475     2013.497461   4.7515e+015   7.7349e+014      1
    20130701      143139    2456475     2013.497549   4.4623e+015   7.2641e+014      1
    20130702      101346    2456476     2013.499798   5.4710e+015   8.9062e+014      1
    20130702      123155    2456476     2013.500061   4.3681e+015   7.1107e+014      1
    20130702      131801    2456476     2013.500148   4.8393e+015   7.8778e+014      1
    20130703      123634    2456477     2013.502809   4.7363e+015   7.7102e+014      1
    20130703      140851    2456477     2013.502985   2.7674e+015   4.5050e+014      1
    20130708      100342    2456482     2013.516217   4.3875e+015   7.1423e+014      1
    20130708      122210    2456482     2013.516481   4.6832e+015   7.6237e+014      1
    20130711      105325    2456485     2013.524531   8.9259e+015   1.4530e+015      1
    20130711      113929    2456485     2013.524618   7.2086e+015   1.1735e+015      1
    20130711      130811    2456485     2013.524787   6.6292e+015   1.0792e+015      1
    20130712       92026    2456486     2013.527094   5.4091e+015   8.8054e+014      1
    20130712      105242    2456486     2013.527269   7.0633e+015   1.1498e+015      1
    20130712      131110    2456486     2013.527533   8.1084e+015   1.3199e+015      1
    20130712      145930    2456486     2013.527739   6.1825e+015   1.0064e+015      1
    20130713      135946    2456487     2013.530365   7.0788e+015   1.1523e+015      1
    20130717      113145    2456491     2013.541042   6.4890e+015   1.0563e+015      1
    20130717      130758    2456491     2013.541225   8.3337e+015   1.3566e+015      1
    20130717      134001    2456491     2013.541286   6.7265e+015   1.0950e+015      1
    20130717      141207    2456491     2013.541347   6.8060e+015   1.1079e+015      1
    20130717      144409    2456491     2013.541408   5.8986e+015   9.6023e+014      1
    20130717      151612    2456491     2013.541469   8.4116e+015   1.3693e+015      1
    20130722      132208    2456496     2013.554951   3.0578e+015   4.9777e+014      1
    20130723       91427    2456497     2013.557219   3.7307e+015   6.0732e+014      1
    20130723      104500    2456497     2013.557392   4.6173e+015   7.5165e+014      1
    20130723      131118    2456497     2013.557670   6.5159e+015   1.0607e+015      1
    20130724      103433    2456498     2013.560111   4.0674e+015   6.6212e+014      1
    20130801      105743    2456506     2013.582073   3.3341e+015   5.4275e+014      1
    20130801      114335    2456506     2013.582161   3.2117e+015   5.2283e+014      1
    20130801      122921    2456506     2013.582248   3.5160e+015   5.7237e+014      1
    20130801      131508    2456506     2013.582335   5.3612e+015   8.7274e+014      1
    20130802      130151    2456507     2013.585049   6.7275e+015   1.0952e+015      1
    20130802      132300    2456507     2013.585089   5.9250e+015   9.6451e+014      1
    20130802      140846    2456507     2013.585176   7.0989e+015   1.1556e+015      1
    20130803      101028    2456508     2013.587463   3.5622e+015   5.7989e+014      1
    20130803      142037    2456508     2013.587939   3.2302e+015   5.2583e+014      1
    20130804      123151    2456509     2013.590472   5.0725e+015   8.2574e+014      1
    20130804      130354    2456509     2013.590533   5.8793e+015   9.5708e+014      1
    20130807      105219    2456512     2013.598501   4.3896e+015   7.1457e+014      1
    20130810       85705    2456515     2013.606501   4.1038e+015   6.6805e+014      1
    20130811      134953    2456516     2013.609798   8.5276e+015   1.3882e+015      1
    20130811      142153    2456516     2013.609859   6.6476e+015   1.0822e+015      1
    20130811      155755    2456516     2013.610042   8.2666e+015   1.3457e+015      1
    20130812       94021    2456517     2013.612063   8.2637e+015   1.3452e+015      1
    20130812      113855    2456517     2013.612289   6.1635e+015   1.0033e+015      1
    20130812      151336    2456517     2013.612697   5.5687e+015   9.0653e+014      1
    20130813      111129    2456518     2013.614976   3.3581e+015   5.4666e+014      1
    20130814      113541    2456519     2013.617762   4.7384e+015   7.7135e+014      1
    20130814      122130    2456519     2013.617849   5.7274e+015   9.3236e+014      1
    20130814      130716    2456519     2013.617936   5.8086e+015   9.4557e+014      1
    20130814      145121    2456519     2013.618134   4.3999e+015   7.1625e+014      1
    20130815      122745    2456520     2013.620601   4.9270e+015   8.0205e+014      1
    20130815      131401    2456520     2013.620689   5.2886e+015   8.6093e+014      1
    20130815      140017    2456520     2013.620777   7.0119e+015   1.1415e+015      1
    20130815      152757    2456520     2013.620944   4.7883e+015   7.7947e+014      1
    20130816      112638    2456521     2013.623224   3.4093e+015   5.5500e+014      1
    20130816      121226    2456521     2013.623311   4.9704e+015   8.0912e+014      1
    20130816      125814    2456521     2013.623398   4.1429e+015   6.7441e+014      1
    20130816      134358    2456521     2013.623485   7.9275e+015   1.2905e+015      1
    20130816      142944    2456521     2013.623573   5.4892e+015   8.9358e+014      1
    20130816      160118    2456521     2013.623747   6.4655e+015   1.0525e+015      1
    20130817       80932    2456522     2013.625589   8.9448e+015   1.4561e+015      1
    20130817       94544    2456522     2013.625772   1.0466e+016   1.7038e+015      1
    20130817      101752    2456522     2013.625833   1.0439e+016   1.6993e+015      1
    20130817      104959    2456522     2013.625894   8.3472e+015   1.3588e+015      1
    20130817      112159    2456522     2013.625955   8.4656e+015   1.3781e+015      1
    20130817      115402    2456522     2013.626016   1.0364e+016   1.6871e+015      1
    20130817      133245    2456522     2013.626204   9.0875e+015   1.4793e+015      1
    20130817      140446    2456522     2013.626265   1.3681e+016   2.2272e+015      1
    20130817      142527    2456522     2013.626304   8.6774e+015   1.4126e+015      1
    20130817      145702    2456522     2013.626364   4.1945e+015   6.8282e+014      1
    20130817      152907    2456522     2013.626425   3.6954e+015   6.0156e+014      1
    20130821       92636    2456526     2013.636694   6.9523e+015   1.1317e+015      1
    20130821      114522    2456526     2013.636958   5.7433e+015   9.3494e+014      1
    20130821      153239    2456526     2013.637391   2.7754e+015   4.5180e+014      1
    20130822      105750    2456527     2013.639608   6.4293e+015   1.0466e+015      1
    20130824      105342    2456529     2013.645079   5.9654e+015   9.7110e+014      1
    20130824      131402    2456529     2013.645346   7.5931e+015   1.2361e+015      1
    20130824      144622    2456529     2013.645522   6.5196e+015   1.0613e+015      1
